diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
Phosphoglucomutase,Q425427, , , , , , , , , , , , , , , ,D010733, ,https://en.wikipedia.org/wiki/Phosphoglucomutase,class of enzymes,"alpha-D-glucose 1,6-phosphomutase,glucose phosphomutase,phosphoglucose mutase"
glycogen storage disease due to phosphoglycerate kinase 1 deficiency,Q55782466, , , , , , , , , , , , , ,E74.0,"C0684324,C1970848",C567067,C126738, ,"Phosphoglycerate kinase (PGK) deficiency is a metabolic disorder characterized by variable combinations of nonspherocytic hemolytic anemia, myopathy, and various central nervous system abnormalities","GSD due to phosphoglycerate kinase 1 deficiency,Glycogenosis due to phosphoglycerate kinase 1 deficiency,PHOSPHOGLYCERATE KINASE 1 DEFICIENCY,Pgk1 Deficiency"
phytophotodermatitis,Q1660485, , , , , , , , , , , , , , ,CL505184, , ,https://en.wikipedia.org/wiki/Phytophotodermatitis,skin condition caused by a chemical reaction which makes skin hypersensitive to ultraviolet light, 
Pickardt syndrome,Q2092226, , , , , , , , , , , , , ,E23.6,C4053775, ,C121150,https://en.wikipedia.org/wiki/Pickardt_syndrome,Rare form of tertiary hypothyroidism,"Ectopic neurohypophysis,Hypoplastic Anterior Pituitary, Missing Stalk, and Ectopic Posterior Pituitary,PSIS,Pickardt-Fahlbusch syndrome,Pituitary stalk interruption syndrome"
Pili multigemini,Q7193991, , , , , , , , , , , , ,704.8,L67.8, ,C537188, ,https://en.wikipedia.org/wiki/Pili_multigemini,medical condition,"Pili multigemini,pili gemini"
pili torti,Q7193994, , , , , , , , , , , , , ,Q84.1,C0263491,C562485, ,https://en.wikipedia.org/wiki/Pili_torti,medical condition,"PILI TORTI, EARLY-ONSET,Pili Torti, Ronchese Type,Pili torti,Twisted Hair,twisting of hair"
Pityriasis lichenoides,Q7199563, , , , , , , , , , , , , , ,C0162853,D017514, ,https://en.wikipedia.org/wiki/Pityriasis_lichenoides,medical condition,"Acute Pityriasis Lichenoides,Chronic Pityriasis Lichenoides,Pityriasis Lichenoides Chronica,Pityriasis Lichenoides et Varioliformis Acuta,Pityriasis Lichenoides, Acute,Pityriasis Lichenoides, Chronic"
Pityriasis lichenoides et varioliformis acuta,Q4118211, , , , , , , , , , , , ,696.5, ,"C0162850,C0162852", , ,https://en.wikipedia.org/wiki/Pityriasis_lichenoides_et_varioliformis_acuta,human disease,"Disease, Habermann,Disease, Habermann's,Disease, Mucha-Habermann,Habermann Disease,Habermann's Disease,Habermanns Disease,Mucha Habermann Disease,Mucha Habermann disease,PLEVA,acute lichenoid pityriasis,mucha-habermann disease,mucha-habermann syndrome,parapsoriasis lichenoides et varioliformis acuta,parapsoriasis varioliformis acuta"
plague meningitis,Q18924565, , , , , , , , , , , , , , , , , , ,Human disease,"Meningeal plague,obsolete plague meningitis"
autosomal recessive polycystic kidney,Q3395618, , , , , , , , , , , , ,753.14,Q61.1,C0085548,D017044,C84579,https://en.wikipedia.org/wiki/Autosomal_recessive_polycystic_kidney_disease,recessive form of polycystic kidney disease,"ARPKD,Arpkd,Autosomal Recessive Polycystic kidney disease,Pkhd1,Polycystic Kidney Disease, Infantile, Type I,Polycystic Kidney and Hepatic Disease 1,Polycystic kidney disease, infantile type (disorder),Polycystic kidney, autosomal recessive,autosomal recessive polycystic kidney,autosomal recessive polycystic kidney disease,obsolete autosomal recessive polycystic kidney"
Polyomavirus infectious disease,Q19000740, , , , , , , , ,infection,Q166231, , , , , ,D027601, , ,Human disease,"Polyomavirus Infection,Polyomavirus Infections,obsolete Polyomavirus infectious disease,polyomavirus infectious disease"
porokeratosis of Mibelli,Q56014265, , , , , , , , , , , , ,757.39,Q82.8,C0949506, , , , ,"Classic porokeratosis,Plaque-type porokeratosis"
rheumatoid factor-positive polyarticular juvenile idiopathic arthritis,Q55788662, , , , , , , , , , , , , ,M08.0,C3890733, ,C119034, ,"category of juvenile idiopathic arthritis defined by the presence of arthritis affecting five or more separate joints during the first six months of disease, with positive serologic testing for rheumatoid factor","Juvenile idiopathic polyarthritis, rheumatoid factor positive,Juvenile idiopathic rheumatoid factor-positive polyarthritis,Polyarthritis with rheumatoid factor,Polyarticular JIA, RF+,Polyarticular Juvenile Idiopathic Arthritis, RF+,Polyarticular Juvenile Idiopathic Arthritis, Rheumatoid Factor Positive,Rheumatoid factor-positive polyarticular JIA"
posterior tibial tendon dysfunction,Q2431472, , , , , , , , , , , , , ,M76.82, ,D037081, , ,range of progressive disorders ranging from tenosynovitis to tendon rupture with or without hindfoot collapse to a flatfoot deformity, 
Post-SSRI sexual dysfunction,Q778642, , , , , , , , ,selective serotonin reuptake inhibitor,Q334477, , , , , , , ,https://en.wikipedia.org/wiki/Post-SSRI_sexual_dysfunction,iatrogenic pathology caused by serotonin reuptake inhibitors (SSRIs) and serotonin-noradrenaline reuptake inhibitors (SNRIs), 
Post-traumatic epilepsy,Q7233592, , , , , , , , , , , , , , , ,D004834, ,https://en.wikipedia.org/wiki/Post-traumatic_epilepsy,form of acquired epilepsy,PTE
orthostatic hypotension,Q7104966, , ,"(−)-ephedrine,dihydroergotamine,midodrine","Q219626,Q415051,Q421336", , , , , , , , ,458.0, ,C0020651,D007024,C84970,https://en.wikipedia.org/wiki/Orthostatic_hypotension,orthostatic low bloodpressure,orthostasis
congenital prekallikrein deficiency,Q55783901, , , , , , , , , , , , ,286.9,D68.8,C0272339,C562725,C99022, , ,"Fletcher Factor Deficiency,PREKALLIKREIN DEFICIENCY,Pkk Deficiency,Prekallikrein deficiency, congenital"
presbycusis,Q1756133, , , , , , , , , , , , , , ,C0033074,D011304,C116367,https://en.wikipedia.org/wiki/Presbycusis,cumulative effect of aging on hearing,"age-related hearing loss,presbyacusis"
primary orthostatic tremor,Q55786295, , , , , , , , , , , , , ,G25.2,C0878578,C536418, , ,"Primary orthostatic tremor (POT), or ``shaky legs syndrome'', is a rare movement disorder characterized by fast, task-specific tremor, affecting the legs and trunk while standing","OT,Orthostatic tremor, primary,POT,Shaky leg syndrome"
factor VII deficiency,Q18555032,bleeding,Q166019,antihemophilic factor,Q20801759, , , , , , , , , ,D68.2,"C0015503,C4024722",D005168,"C131631,C98939",https://en.wikipedia.org/wiki/Factor_VII_deficiency,Human disease,"Congenital proconvertin deficiency,F7 Deficiency,Factor VII deficiency,Factor VII deficiency (disorder),Hypoproconvertinemia,deficiency, stable"
Proliferating trichilemmal cyst,Q7249604, , , , , , , , , , , , , , ,C2733650, , ,https://en.wikipedia.org/wiki/Proliferating_trichilemmal_cyst,medical condition,Proliferating pilar cyst
Prurigo nodularis,Q3924802, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Prurigo_nodularis,medical condition, 
Pseudocholinesterase deficiency,Q7254644, , , , , , , , , , , , ,289.89, ,C1283400,C537417, ,https://en.wikipedia.org/wiki/Pseudocholinesterase_deficiency,medical condition, 
Emergence of antibiotic resistance in Pseudomonas aeruginosa and novel strategies for control of infection by this pathogen,Q57620918, , , , , , , , , , , , , , , , , , ,doctoral thesis, 
Pseudopelade of Brocq,Q3409596, , , , , , , , , , , , , , ,C0086873, , ,https://en.wikipedia.org/wiki/Pseudopelade_of_Brocq,medical condition, 
ornithosis,Q164727,"arthralgia,bradycardia,chills,conjunctivitis,constipation,cough,diarrhea,episcleral layer,fever,headache,hepatomegaly,hypotension,insomnia,malaise,meningism signs,meningitis,mood swing,myalgia,nausea,polyneuropathy,sore throat,splenomegaly,vomiting","Q1129121,Q12122651,Q127076,Q1292082,Q1362864,Q1502312,Q167844,Q178436,Q186889,Q1869874,Q217111,Q2260058,Q2673323,Q275419,Q35805,Q38933,Q40878,Q474959,Q48143,Q5383279,Q683498,Q7933601,Q86","azithromycin,doxycycline,moxifloxacin","Q165399,Q422442,Q424940", , , , ,Chlamydophila psittaci,Q134275,"ELISA,biopsy,chest radiograph,complete blood count,computed tomography,immunofluorescence microscopy,physical examination,polymerase chain reaction,urinalysis","Q1283318,Q176996,Q179991,Q32566,Q332126,Q592324,Q835153,Q842424,Q886518","073,073.9",A70,C0029291,D009956,C34873,https://en.wikipedia.org/wiki/Psittacosis,disease,"parrot fever,psittacosis"
[Psychophysiologic reactivity of patients with functional cardiovascular disorders],Q93659976, , , , , , , , , , , , , , , , , , , , 
Webbed neck,Q3539327, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Webbed_neck,Congenital anatomic variant.,Webbing of neck
pulmonary agenesis,Q16526734, , , , , , , , , , , , , , ,C0265780, ,C99028,https://en.wikipedia.org/wiki/Pulmonary_agenesis,medical condition,"Congenital Absence of Lung,Pulmonary agenesis"
High altitude pulmonary edema,Q1643625, , , , , , , , , , , , ,"416.8,993.2", ,"C0340100,C0340552",C535833, ,https://en.wikipedia.org/wiki/High-altitude_pulmonary_edema,human disease,"High Altitude Pulmonary Hypertension,PULMONARY EDEMA OF MOUNTAINEERS, SUSCEPTIBILITY TO,pulmonary edema of mountaineers, susceptibility to"
Pyaemia,Q10355575, , , , , , , , , , , , , , , , , , , , 
Pyridoxine-dependent epilepsy,Q7263591, , , , , , , , , , , , , ,G40.8,"C1291560,C1849508",C536254, ,https://en.wikipedia.org/wiki/Pyridoxine-dependent_epilepsy,extremely rare disorder,"Aasa Dehydrogenase Deficiency,Antiquitin deficiency,EPD,EPILEPSY, PYRIDOXINE-DEPENDENT,EPILEPSY, PYRIDOXINE-DEPENDENT, EPD,Pyridoxine Dependency With Seizures,Pyridoxine dependency,Pyridoxine-Dependent Epilepsy,Vitamin B6-dependent seizures,pyridoxine-dependent epilepsy"
Pyrosis,Q7263711, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Pyrosis,genus of insects, 
quadrantanopia,Q2121869, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Quadrantanopia,medical condition,"quadrant hemianopsia,quadrantanopsia"
Quadriceps tendon rupture,Q769457, , , , , , , , , , , , , , ,C0263968, , ,https://en.wikipedia.org/wiki/Quadriceps_tendon_rupture,tear of the tendon that runs from the quadriceps muscle to the top of the knee cap, 
tetraparesis,Q3546873, , , , , , , , , , , , , , ,C0270790, , , , ,quadriparesis
Quinism,Q85795345, , , , ,cinchonism,Q936656, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Quinism, , 
folliculitis decalvans,Q1435530, , , , , , , , , , , , ,704.09,L66.2, , , ,https://en.wikipedia.org/wiki/Folliculitis_decalvans,medical condition,"Folliculitis decalvans,Quinquaud's decalvans folliculitis,Quinquaud's disease,Quinquaud’s disease,alopecia decalvans"
Quinsy,Q7272353, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Quinsy,Wikimedia disambiguation page, 
acute myeloid leukemia and myelodysplastic syndromes related to radiation,Q55785591, , , , , , , , , , , , , , , , , , ,human disease,AML and myelodysplastic syndromes related to radiation
Q20917015,Q20917015, , , , , , , , , , , , , , , , , , ,album by Cytotoxin, 
congenital disorder of glycosylation type IIc,Q5160418,"dwarfism,hh blood group,infection,intellectual disability","Q166231,Q183560,Q194101,Q545403", , , , , , , , , , , , ,C0398739, , ,https://en.wikipedia.org/wiki/Congenital_disorder_of_glycosylation_type_IIc,genetic disease,"CDG IIc,CDG2C,CDGIIc,LAD2,Leukocyte adhesion deficiency-2,RHS,Rambam-Hasharon syndrome,congenital disorder of glycosylation type IIc,leukocyte adhesion deficiency, type II,leukocyte-adhesion deficiency syndrome type II"
Rapunzel syndrome,Q1362494, , , , , , , , ,trichophagia,Q1578799, , , , , , , ,https://en.wikipedia.org/wiki/Rapunzel_syndrome,intestinal condition in humans resulting from ingesting hair, 
reactive hypoglycemia,Q1408148, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Reactive_hypoglycemia,medical condition,postprandial hypoglycemia
reperfusion injury,Q1413991, , , , , , , , , , , , , , , ,D015427, ,https://en.wikipedia.org/wiki/Reperfusion_injury,"tissue damage caused when blood supply returns to the tissue after a period of ischemia or lack of oxygen (anoxia, hypoxia)", 
repetitive strain injury,Q877796, , , , , , , , , , , , , , ,C0035127,D012090, ,https://en.wikipedia.org/wiki/Repetitive_strain_injury,"injury to the musculoskeletal and nervous systems that may be caused by repetitive tasks, forceful exertions, vibrations, mechanical compression, or sustained or awkward positions","RSI,cumulative trauma disorders,occupational or sports overuse syndromes,overuse injury,repetitive motion injuries or disorders,repetitive stress injuries"
respiratory acidosis,Q2145935, , , , , , , , ,respiratory failure,Q767485, , , , ,C0001127,D000142,C50728,https://en.wikipedia.org/wiki/Respiratory_acidosis,medical condition, 
retinal vascular occlusion,Q2444886, , , , , , , , , , , , ,"362.3,362.30","H34,H34.9",C0035326, ,C34980,https://en.wikipedia.org/wiki/Ocular_ischemic_syndrome,Human disease,"Retinal vasc. occlusion,Retinal vascular Occlusion,Retinal vascular occlusion (disorder),Retinal vascular occlusion NOS (disorder),Retinal vascular occlusion, unspecified,Unspecified retinal vascular occlusion (disorder)"
Rhabditida infectious disease,Q4386685, , , , , , , , ,infection,Q166231, , , , , ,D017196, , ,Human disease,"Infection, Rhabditida,Infections, Rhabditida,Rhabditida Infection,obsolete Rhabditida infectious disease"
Seminars in Arthritis and Rheumatism,Q15761553, , , , , , , , , , , , , , , , , , ,journal, 
Rheumatoid vasculitis,Q7320490, , , , , , , , , , , , , , , ,D056653, ,https://en.wikipedia.org/wiki/Rheumatoid_vasculitis,medical condition, 
Chronic Rhinotillexomania Leading to Unilateral External Nare Stenosis,Q58564872, , , , , , , , , , , , , , , , , , , , 
Pili annulati,Q7193987, , , , , , , , , , , , , ,Q84.1,C0263489,C537187, ,https://en.wikipedia.org/wiki/Pili_annulati,medical condition,"Pili annulati,RINGED HAIR,Ringed hair disease"
Rombo syndrome,Q7362935, , , , , , , , , , , , , ,L98.8,C1867147,C535870, ,https://en.wikipedia.org/wiki/Rombo_syndrome,"Rombo syndrome is characterized by vermiculate atrophoderma, milia, hypotrichosis, trichoepitheliomas, peripheral vasodilation with cyanosis and basal cell carcinomas","ROMBO SYNDROME,Vermiculate atrophoderma, milia, hypotrichosis, trichoepitheliomas, basal cell carcinomas and peripheral vasodilation with cyanosis"
Ectrodactyly–ectodermal dysplasia–cleft syndrome,Q5334319, , , , , , , , , , , , , , ,C0406704,C536189,C148261,https://en.wikipedia.org/wiki/Ectrodactyly%E2%80%93ectodermal_dysplasia%E2%80%93cleft_syndrome,"autosomal dominant disease characterized by ectrodactyly, ectodermal dysplasia, and orofacial clefts (cleft lip-palate)","EEC syndrome,Rudiger syndrome 1,Walker-Clodius syndrome,ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome,ectrodactyly-ectodermal dysplasia-clefting syndrome"
Ruzicka Goerz Anton syndrome,Q7383669, , , , , , , , , , , , , , ,C2931438,C537192, ,https://en.wikipedia.org/wiki/Ruzicka_Goerz_Anton_syndrome,medical condition,Ichthyosis deafness mental retardation skeletal anomalies
Saccharopinuria,Q7396610, , , , , , , , , , , , ,270.7,E72.3,"C0268556,C2936921",C537218, ,https://en.wikipedia.org/wiki/Saccharopinuria,Saccharopinuria is a disorder of lysine metabolism associated with hyperlysinaemia and lysinuria,"Alpha-Aminoadipic Semialdehyde Synthase Deficiency,Hyperlysinemia type II,Hyperlysinemia, Type 2,SACCHAROPINURIA,Saccharopine Dehydrogenase Deficiency"
sialolithiasis,Q1627831, , , , , , , , , , , , ,527.5,K11.5,C0036091,D020792,C34994,https://en.wikipedia.org/wiki/Sialolithiasis,Medical condition,"Salivary gland Stone,Salivary stone,Sialolith,Sialolithiasis (disorder),Sialolithiasis NOS (disorder),Stone of salivary gland or duct"
Satoyoshi syndrome,Q7426433, , , , , , , , , , , , , , ,C1833454,C536616, ,https://en.wikipedia.org/wiki/Satoyoshi_syndrome,medical condition,"Komuragaeri Disease,Muscle Spasms, Intermittent, With Alopecia, Diarrhea, and Skeletal Abnormalities,Muscle spasms, intermittent with alopecia, diarrhea and skeletal abnormalities,SATOYOSHI SYNDROME"
sciatica,Q565276, , , , , , , , , , , , ,724.3, ,C0036396,D012585, ,https://en.wikipedia.org/wiki/Sciatica,medical condition with pain down the leg from the lower back,"Bilateral Sciatica,Bilateral Sciaticas,Neuralgia, Sciatic,Neuralgias, Sciatic,Sciatic Neuralgias,Sciatica, Bilateral,sciatic neuralgia"
atypical scrapie,Q10601887, , , , , , , , , , , , , , , , , , ,prion disease of small ruminants,Nor98 scrapie
Biotoxinas marinas: intoxicaciones por el consumo de moluscos bivalvos/Seafood toxins: poisoning by bivalve consumption,Q57611597, , , , , , , , , , , , , , , , , , , , 
Setleis syndrome,Q7456737, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Setleis_syndrome,medical condition,focal facial dermal dysplasia type III
SARSr-CoV,Q278567, , , , ,"COVID-19,SARS-CoV-1,SARS-CoV-2,coronavirus disease","Q18975243,Q82069695,Q84263196,Q85438966", , , , , , , , , , , ,https://en.wikipedia.org/wiki/SARSr-CoV,species of coronavirus causing SARS and COVID-19,"SARS coronavirus,SARS-related virus,SARSr-CoV,Severe acute respiratory syndrome-related coronavirus,severe acute respiratory syndrome-related coronavirus"
Shapiro syndrome,Q7489283, , , , , , , , , , , , , ,G90.8,"C2931542,C3177318","C537594,C559045", ,https://en.wikipedia.org/wiki/Shapiro_syndrome,Spontaneous periodic hypothermia (SPH) is a neurological disorder characterized by spontaneous periodic hypothermia and hyperhidrosis in the absence of hypothalamic lesions,"Episodic spontaneous hypothermia,Recurrent spontaneous hypothermia with hypoplasia of the corpus callosum,Shapiro syndrome,Spontaneous periodic hypothermia,spontaneous periodic hypothermia"
paralytic shellfish poisoning,Q2283583, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Paralytic_shellfish_poisoning,syndrome of shellfish poisoning,"PSP,Paralytic shellfish poisoning"
neurotoxic shellfish poisoning,Q16978219, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Neurotoxic_shellfish_poisoning,syndrome of shellfish poisoning, 
maxillary sinus cancer,Q17993333, , , , , , , , , , , , ,160.2,C31.0,"C0153476,C0740487", ,"C3540,C9332", ,Human disease,"Malignant Maxillary Sinus Neoplasm,Malignant Maxillary Sinus Tumor,Malignant Neoplasm of Maxillary Sinus,Malignant Neoplasm of the Maxillary Sinus,Malignant Tumor of Maxillary Sinus,Maxillary Sinus Cancer,Maxillary Sinus Carcinoma,cancer of maxillary sinus,malignant neoplasm of antrum,malignant tumor of the maxillary sinus"
Rosai–Dorfman disease,Q1567631, , , , , , , , , , , , ,277.89, ,C0019625,D015618,C36075,https://en.wikipedia.org/wiki/Rosai%E2%80%93Dorfman_disease,medical condition,"Histiocytosis, Sinus,Rosai-Dorfman Disease"
small intestinal bacterial overgrowth,Q29982076, , , , , , , , , , , , , , , , , , ,dog disease,SIBO
spinal cord neoplasm,Q7577474, , , , , , , , , , , , , , ,C0037930,D013120,C3381,https://en.wikipedia.org/wiki/Spinal_tumor,neoplasm located in the spinal cord,"Neoplasm of Spinal Cord,Neoplasm of the Spinal Cord,Spinal Cord Tumor,Tumor of Spinal Cord,spinal cord neoplasm (disease),spinal cord neoplasms,spinal tumor"
Spinal shock,Q2298453, , , , , , , , , , , , , , ,"C0597503,CL495135", , ,https://en.wikipedia.org/wiki/Spinal_shock,"Spinal shock was defined as a loss of sensation accompanied by motor paralysis with initial loss but gradual recovery of reflexes, following a spinal cord injury", 
spirochetal diseases,Q3493588, , , , , , , , ,"Spirochaetales,infection","Q166231,Q221315", , , , ,C0037974,D013145, , ,Human disease,"Spirochetes infectious disease,Spirochetosis,obsolete primary Spirochaetales infectious disease,primary Spirochaetales infectious disease"
spleen cancer,Q5400399, , , , , , , , , , , , , ,C26.1,"C0037999,C0153470", ,"C3383,C3539", ,lymphatic system cancer that affects white blood cells and involves tumor deposits in the spleen,"Cancer of the Spleen,Malignant Neoplasm of the Spleen,Malignant Splenic Neoplasm,Malignant Tumor of Spleen,Malignant Tumor of the Spleen,Spleen Cancer,Splenic Cancer,cancer of spleen,malignant Splenic tumor,malignant neoplasm of spleen,malignant spleen neoplasm,malignant tumour of spleen"
Sprengel's deformity,Q1850576, , , , , , , , , , , , , ,Q74.0,C0152438,C535802, ,https://en.wikipedia.org/wiki/Sprengel%27s_deformity,human disease,"High scapula,Sprengel deformity"
phage infection protein SE2230,Q23182165, , , , , , , , , , , , , , , , , , ,microbial gene found in Staphylococcus epidermidis ATCC 12228,"SE2230,phage infection protein"
Sternal cleft,Q3952108, , , , , , , , , , , , ,756.3,Q76.7,"C0265696,C2931507",C537489, ,https://en.wikipedia.org/wiki/Sternal_cleft,medical condition,"Cleft sternum,Congenital sternal cleft,Sternum bifidum"
Streptococcus agalactiae,Q132949, , , , , , , , , , , , , , , ,D013292, ,https://en.wikipedia.org/wiki/Streptococcus_agalactiae,species of bacterium,Soyespecial
Accidental Strychnine Poisoning,Q93964860, , , , , , , , , , , , , , , , , , , , 
Susac's syndrome,Q601216, , , , , , , , , , , , ,348.39,I67.7,C2717757,D055955,C116363,https://en.wikipedia.org/wiki/Susac%27s_syndrome,medical condition,"RED-M,Retinocochleocerebral vasculopathy,Retinopathy-encephalopathy-deafness associated with microangiopathy,SICRET (small infarction of cochlear, retinal, and encephalic tissue) syndrome,SICRET syndrome,Small infarctions of cochlear, retinal and encephalic tissue,Susac syndrome"
swine influenza,Q36855,"diarrhea,lethargy,nausea,vomiting","Q127076,Q15637420,Q186889,Q40878","oseltamivir,zanamivir","Q146075,Q211509", , , , , , , , , , ,C2076600,D007251,C80444,https://en.wikipedia.org/wiki/Swine_influenza,infection caused by any one of several types of swine influenza viruses,"H1N1 Flu,H1N1 Influenza,H1N1 Virus Infection,Influenza A (H1N1),Influenza A (H1N1) Virus Infection,hog flu,pig flu,pig influenza,swine flu"
Sydenham's chorea,Q522163,choreatic disease,Q1076421, , , , , , ,infection,Q166231, , ,392,"I02.0,I02.9",C0152113, , ,https://en.wikipedia.org/wiki/Sydenham%27s_chorea,"disorder characterized by rapid, uncoordinated jerking movements primarily affecting the face, hands and feet","Rheumatic chorea,St Vitus' dance,Sydenham's chorea,chorea minor,rheumatic chorea"
syncope,Q180007, , , , , , , , , , , , , , ,C0039070,D013575,C35053,https://en.wikipedia.org/wiki/Syncope_(medicine),transient loss of consciousness and postural tone,"blacking out,blackout,faint,fainting,passing out"
synesthesia,Q13258, , , , ,"cenesthesia,cenesthopathy","Q247808,Q3919140", , , , , , , , ,C0233778,C562460, ,https://en.wikipedia.org/wiki/Synesthesia,neurological condition,"synaesthesia,synsth,synæsthesia"
Synovial osteochondromatosis,Q17152478, , , , , , , , , , , , , , ,C0029427, , ,https://en.wikipedia.org/wiki/Synovial_osteochondromatosis,medical condition, 
obsolete syringomyelia and syringobulbia,Q3962039, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Syringobulbia,human disease,"Syringomyelia and syringobulbia (disorder),syringomyelia and syringobulbia"
tardive dyskinesia,Q1546328, , ,"tetrabenazine,valbenazine","Q27089118,Q413050",dyskinetic cerebral palsy,Q4813631, , , , , , , , ,C0686347,D000071057, ,https://en.wikipedia.org/wiki/Tardive_dyskinesia,human neurological disorder,"linguofacial dyskinesia,tardive dystonia,tardive oral dyskinesia"
taste disorder,Q18975305, , , , , , , , , , , , , , ,C4025879,D013651, , ,human disease,"disorder of taste,obsolete taste disorder,taste disorder"
Taurodontism,Q3496241, , , , , , , , , , , , , ,K00.2,"C0266039,C4280616",C536946, ,https://en.wikipedia.org/wiki/Taurodontism,Molar condition in which the root is relatively short,TAURODONTISM
distal tetrasomy 15q,Q55784391, , , , , , , , , , , , , ,Q99.8,C3553858, , , ,human disease,"Distal tetrasomy type 15q,Levy-Shanske Syndrome,Tetrasomy 15(q25-qter),Tetrasomy 15q26,Tetrasomy type 15Q26"
Striking reduction in neurons and glial cells in anterior thalamic nuclei of older patients with Down syndrome,Q64083009, , , , , , , , , , , , , , , , , , , , 
[Bilobar Thyroid Agenesis],Q95718480, , , , , , , , , , , , , , , , , , , , 
tinnitus,Q192309, , , , , , , , , , , , , , ,C0040264,D014012,C50772,https://en.wikipedia.org/wiki/Tinnitus,"perception of sound within the human ear (""ringing of the ears"") when no external sound is present", 
Togaviridae infectious disease,Q19000422, , , , , , , , ,infection,Q166231, , , , , ,D014036,C85192, ,human disease,"Togaviridae infection,Togaviridae infections,obsolete Togaviridae infectious disease"
torsades de pointes,Q1625433, , , , , , , , , , , , , , ,C0040479,D016171,C50779,https://en.wikipedia.org/wiki/Torsades_de_pointes,type of abnormal heart rhythm that can lead to sudden cardiac death,"TdP,Torsades de Pointes"
Torulopsis,Q10700529, , , , , , , , , , , , , , , , , , ,genus of fungi, 
Tracheobronchomalacia,Q7831316, , , , , , , , , , , , , , ,C0340231,D055089, ,https://en.wikipedia.org/wiki/Tracheobronchomalacia,congenital disorder of respiratory system, 
tracheobronchomegaly,Q7831318, , , , , , , , , , , , ,748.3,J98.0,"C0040587,C2713583",D014137,C85196,https://en.wikipedia.org/wiki/Tracheobronchomegaly,congenital disorder of respiratory system,"Congenital tracheobronchomegaly,Idiopathic tracheobronchomegaly,Mounier-Kuhn syndrome,Mounier-Kühn syndrome,TRACHEOBRONCHOMEGALY"
Transient erythroblastopenia of childhood,Q7834273, , , , , , , , , , , , ,284.81,D60.1,C0238478,C536980,C131683,https://en.wikipedia.org/wiki/Transient_erythroblastopenia_of_childhood,medical condition,"Erythroblastopenia, Transient,Familial transient erythroblastopenia of childhood,TEC,TRANSIENT ERYTHROBLASTOPENIA OF CHILDHOOD,TRANSIENT ERYTHROBLASTOPENIA OF CHILDHOOD, TEC,Transient acquired pure red cell aplasia"
placental transmission,Q12059568, , , , , , , , ,congenital transmission,Q15304507, , , , , , , , ,type of congenital pathogen transmission process,"placental,transplacental infection"
treponematosis,Q1243869, , , , , , , , ,infection,Q166231, , , , , ,D014211,C85197,https://en.wikipedia.org/wiki/Treponematosis,Human disease,"Treponema infection,Treponema infectious disease,Treponemal disease,Treponemal infection,Treponemal infectious disease,obsolete Treponema infectious disease,treponemal disease,treponemal infection,treponemal infections,treponemal infectious disease"
Trichostasis spinulosa,Q7841016, , , , , , , , , , , , , , ,C0263487,C536558, ,https://en.wikipedia.org/wiki/Trichostasis_spinulosa,medical condition, 
Management of near fatal mixed tricyclic antidepressant and selective serotonin reuptake inhibitor overdose with Intralipid®20% emulsion,Q95523415, , , , , , , , , , , , , , , , , , , , 
trigger finger disorder,Q2093127, , , , , , , , , , , , , , ,C0410060,D052582, ,https://en.wikipedia.org/wiki/Trigger_finger,disorder of the finger,"Bilateral trigger thumb (type),Congenital trigger thumb (type),Recurrent trigger thumb (type),TRIGGER THUMB,trigger finger"
Triploid syndrome,Q56137331, , , , , , , , ,triploidy,Q504558, , ,758.89,Q92.7,C0333693,D057885,C85204,https://en.wikipedia.org/wiki/Triploid_syndrome,extremely rare chromosomal disorder,"Chromosome triploidy syndrome,Triploidy syndrome,triploid syndrome"
Sjögren Syndrome,Q60998438, , , , , , , , , , , , , , , , , , , , 
Tufted angioma,Q2849604, , , , , , , , , , , , ,215.9,D18.0,C0346073,C536924,C4487,https://en.wikipedia.org/wiki/Tufted_angioma,"Tufted angioma is a very rare, benign, cutaneous, slow-growing, vascular tumor mostly developing in infancy or early childhood","ANGIOMA, TUFTED,Angioblastoma of Nakagawa,Nakagawa angioblastoma,Tufted Angioma of Skin,Tufted Angioma of the Skin,Tufted Hemangioma,Tufted Hemangioma of Skin,Tufted Hemangioma of the Skin,Tufted Skin Angioma,Tufted angioma"
