diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
Q55781723,Q55781723, , , , , , , , , , , , , ,G11.2,C0796123,C538283, , , , 
syndrome de Verloove-Van Horick-Brubakk,Q55781756, , , , , , , , , , , , , ,Q87.8,C1859082,C536541, , , , 
syndrome de colobome maculaire-fente palatine-hallux valgus,Q55781760,"colobome maculaire,fente palatine,hallux valgus","Q3889390,Q55950207,Q852574", , , , , , , , , , , ,Q87.8,C1857619,C565686, , , , 
Q55781764,Q55781764, , , , , , , , , , , , , ,Q87.8,C1857576,C565679, , , , 
Q55781803,Q55781803, , , , , , , , , , , , , , ,"C1857341,C2931454", , , , , 
Q55781806,Q55781806, , , , , , , , , , , , , ,Q87.8,C1857339,C565642, , , , 
Q55781807,Q55781807, , , , , , , , , , , , , , ,C1857338,C537305, , , , 
syndrome de surdité-oligodontie,Q55781809, , , , , , , , , , , , , , ,C1857333,C538049, , , , 
Q55781811,Q55781811, , , , , , , , , , , , , , ,C1857332,C565637, , , , 
Syndrome de dysplasie ectodermique-surdité neurosensorielle,Q55781844, , , , , , , , , , , , , , ,"C1857068,C2931012","C535757,C565606", , , , 
syndrome génito-palato-cardiaque,Q55781908, , , , , , , , , , , , , ,Q87.8,C1856466,C537683, , , ,Syndrome de Gardner-Silengo-Wachtel
Q55781934,Q55781934, , , , , , , , , , , , , ,Q43.1,"C1856112,C2931452", , , , , 
syndrome de  Lambert,Q55782031, , , , , , , , , , , , , ,Q87.8,C1855551,C538396, , , , 
Q55782086,Q55782086, , , , , , , , , , , , , ,Q78.5,C1855175,C565396, , , , 
Q55782138,Q55782138, , , , , , , , , , , , , ,Q87.8,C1850553,C536401, , , , 
Q55782140,Q55782140, , , , , , , , , , , , , ,Q87.8,C1850552,C536402, , , , 
syndrome oculo-palato-cérébral,Q55782157, , , , , , , , , , , , , ,Q87.1,C1850338,C564935, , , , 
Q55782165,Q55782165, , , , , , , , , , , , , ,Q87.8,C1850317,C537747, , , , 
Q55782280,Q55782280, , , , , , , , , , , , , ,Q87.8,C1849401,C564841, , , , 
Syndrome de microbrachycéphalie-ptosis-fente labiale,Q55782298, , , , , , , , , , , , , ,Q87.8,C0796142, , , , , 
Q55782532,Q55782532, , , , , , , , , , , , , ,Q87.8,"C1844935,C2931745","C535465,C538135", , , , 
dysostose mandibulo-faciale liée à l'X,Q55782534, , , , , , , , , , , , , ,Q75.4,C1844918,C537102, , , , 
Q55782545,Q55782545, , , , , , , , , , , , , , ,C1844680,C564435, , , , 
syndrome de Pierre Robin-anomalie facio-digitale,Q55782602, , , , , , , , , , , , , ,Q87.8,"C1839464,C2931064",C535926, , , , 
Q55782612,Q55782612, , , , , , , , , , , , , ,G11.4,"C1839267,C2931291",C536692, , , , 
Q55782712,Q55782712, , , , , , , , , , , , , , ,C1824927, , , , , 
Q55782752,Q55782752, , , , , , , , , , , , , , ,C1838854,C564013, , , , 
syndrome PARC,Q55782845, , , , , , , , , , , , , ,Q87.8,C1838256,C537174, , , , 
syndrome acro-cardio-facia,Q55782856, , , , , , , , , , , , , ,Q87.8,C1838121,C563936, , , , 
kyste dermoïde nasal,Q55782866, , , , , , , , , , , , , ,Q18.8,C1833473,C563455, , , , 
syndrome vélo-facio-squelettique,Q55782868, , , , , , , , , , , , , ,Q87.0,C1833380,C536536, , , , 
Q55782994,Q55782994, , , , , , , , , , , , , ,Q87.8,"C1832666,C2931750",C538160, , , , 
Q55783092,Q55783092, , , , , , , , , , , , , , ,C1832438,C535928, , , , 
Q55783286,Q55783286, , , , , , , , , , , , , ,Q87.0,C1865181,C566520, , , , 
Q55783290,Q55783290, , , , , , , , , , , , , ,Q77.7,C1865134,C566515, , , , 
Q55783357,Q55783357, , , , , , , , , , , , , , ,C1858717, , , , , 
myohyperplasie hémifaciale,Q55783473, , , , , , , , , , , , ,744.89,Q67.4,C1847521,C535862, , , , 
Q55783548,Q55783548, , , , , , , , , , , , , ,Q78.8,C1842465,C564283, , , , 
Q55783599,Q55783599, , , , , , , , , , , , , ,Q87.0,C1837564,C563880, , , , 
surdité branchiogénique,Q55783648, , , , , , , , , , , , , ,Q87.0,C1836673,C563780, , , , 
syndrome de surdité-infertilité,Q55783802, , , , , , , , , , , , ,758.39,Q93.5,C1970187,C567010, , , , 
Q55783925,Q55783925, , , , , , , , , , , , , , ,C0795969,C535632, , , , 
Q55784238,Q55784238, , , , , , , , , , , , , , ,C3280065, , , , , 
Q55784489,Q55784489, , , , , , , , , , , , , ,Q87.8,C3554774, , , , , 
dysgénésie du tronc cérébral Athabaskan,Q18553396, , , , , , , , , , , , , , , , , , , , 
dystrophie rétinienne type Bothnie,Q18553397, , , , , , , , , , , , , ,H35.5,C1843816,C564392, , , ,Dystrophie type Västerbotten
syndrome de Bowen-Conradi,Q18553398, , , , , , , , , , , , ,759.89,Q87.8,C1859405,C537081, , , , 
syndrome brachydactylie - syndactylie,Q18553404, , , , , , , , , , , , , ,Q73.8,C1853137,C565193, , , , 
brachyolmie,Q18553406, , , , , , , , , , , , ,756.19,Q76.3,C0432228,C537098, , ,maladie, 
syndrome de Brooke-Spiegler,Q18553408, , , , , , , , , , , , , , ,C1857941, , , , , 
déficit en l-arginine:glycine amidinotransférase,Q18553418, , , , , , , , , , , , ,270.8,E72.8,C2675179,C567192, , ,maladie,Déficit en AGAT
déficit en cytochrome C oxydase fatal infantile,Q18553419, , , , , , , , , , , , , , ,C1858424, , , , ,Cardio-encéphalo-myopathie fatale infantile
acidémie méthylmalonique avec homocystinurie type cblC,Q18553420, , , , , , , , , , , , , ,E72.1,C1848561, ,C142174, , , 
acidémie méthylmalonique avec homocystinurie type cblD,Q18553421, , , , , , , , , , , , , , , , ,C183524, , , 
acidémie méthylmalonique avec homocystinurie type cblF,Q18553422, , , , , , , , , , , , , ,E72.1,C1848578,C564747,C183525, , , 
Syndrome neurodégénératif dû au déficit de transport cérébral des folates,Q18553424, , , , , , , , , , , , ,266.2,G31.8,"C2751584,C4022901",C567791, ,https://fr.wikipedia.org/wiki/D%C3%A9ficit_c%C3%A9r%C3%A9bral_en_folates, ,syndrome neurodégénératif dû au déficit de transport cérébral des folates
déficit en 3-phosphoglycerate déshydrogénase forme juvénile,Q18553426, , , , , , , , , , , , , ,E72.8,"C0580190,C1866174",C566618, , , , 
déficit en phosphosérine aminotransférase,Q18553427, , , , , , , , , , , , , ,E72.8,C1970253,C567032, , , , 
déficit en 3-phosphosérine phosphatase,Q18553428, , , , , , , , , , , , ,277.6,E72.8,C1291463, , , , , 
ataxie-apraxie oculo-motrice type 1,Q18553452, , , , , , , , , , , , , ,G11.3,C1859598,C538013,C173401, , , 
ataxie-apraxie oculo-motrice type 2,Q18553453, , , , , , , , , , , , , ,G60.2, , ,C165500, , , 
Q18553463,Q18553463, , , , , , , , , , , , , ,E88.8,"C2700431,C3276276", , , , , 
dysplasie Schneckenbecken,Q18553466, , , , , , , , , , , , ,756.9,Q77.7,C0432194,C536637, , , ,Chondrodysplasie avec bassin en escargot
symphalangisme de Cushing,Q18553473, , , , , , , , , , , , , ,Q70.9,"C1861385,C3714899",C536223, , ,maladie,Symphalangie proximale
syndrome de coalition tarso-carpienne,Q18553474, , , , , , , , , , , , , , , ,C536943, , , , 
malformation veineuse cutanéomuqueuse multiple,Q18553477, , , , , , , , , , , , , ,Q27.8,C1838437,C563977, , , , 
syndrome des synostoses multiples,Q18553479, , , , , , , , , , , , , , ,C1832708,C537380, , , , 
déficit en acyl-CoA oxydase,Q18553481, , , , , , , , , , , , ,255.41,E71.3,"C0342871,C1849678",C536662,C170437, ,maladie, 
syndrome d'Ehlers-Danlos type progéroïde,Q18553484, , , , , , , , , , , , , ,Q79.6,C1869122,C536201, , , , 
syndrome de Kahrizi,Q18553489, , , , , , , , , , , , , , ,C2675185,C567196, , , , 
dysplasie squelettique associée à CHST3,Q18553493, , , , , , , , , , , , ,756.9,Q74.8,"C1837657,C1840471,C2931466,C2931649",C537283, , , ,Chondrodysplasie avec luxations congénitales type CHST3
Déficit en transcobalamine 2,Q18553496, , , , , , , , , , , , , ,D51.2,"C0342701,C1420653", ,C142806, , , 
Syndrome de Matthew-Wood,Q18553497, , , , , , , , , , , , , , , , , , , ,Microphtalmie syndromique type 9
syndrome de Perrault,Q18553517, , , , , , , , , , , , , , ,C0685838, , , , , 
ataxie spinocérébelleuse type 5,Q18553532, , , , , , , , , , , , , ,G11.2,C0752123, , , , , 
dégénérescence cérébello-rétinienne infantile,Q18553533,"dégénérescence rétinienne,hypotonie néonatale","Q16566386,Q3043268", , , , , , , , , , , ,E88.8,C3281192, , , , , 
syndrome IMAGe,Q18553534, , , , , , , , , , , , ,759.89,Q87.1,C1846009, ,C130988,https://fr.wikipedia.org/wiki/Syndrome_IMAGe, , 
déficience intellectuelle syndromique,Q18553536, , , , , , , , , , , , , , , , , , , , 
déficience intellectuelle non-syndromique,Q18553537, , , , , , , , , , , , , , , , , , , , 
déficit en C1 inhibiteur,Q18553584, , , , , , , , , , , , , ,D84.1,C1852700, , , , , 
Déficit immunitaire combiné sévère type alymphocytosique,Q18553587, , , , , , , , , , , , , ,D81.1, , ,C162694, , , 
immunodéficience due à un déficit en CD3-Zeta,Q18553588, , , , , , , , , , , , , , ,C1857798,C565712, , , , 
déficit immunitaire combiné sévère T-B+ par déficit en CD45,Q18553593, , , , , , , , , , , , , ,D81.2,C1837028, , , , , 
Déficit immunitaire combiné par déficit en CD3gamma,Q18553596, , , , , , , , , , , , , ,D81.2,"C2025557,C3810107", , , , , 
déficit immunitaire combiné sévère par déficit en coronine-1A,Q18553597, , , , , , , , , , , , , ,D81.2,C3809383, , , , , 
anémie sidéroblastique autosomique récessive réfractaire à la pyridoxine,Q18553629, , , , , , , , , , , , , , ,C2673914,C567145, , , , 
déficit en transaminase de l'acide gamma-aminobutyrique,Q18553705, , , , , , , , , , , , , ,E72.8,C0342708,C535407, , , , 
sclérose latérale amyotrophique type 4,Q18553715, , , , , , , , , , , , , ,G12.2,C1865409,C566550, , , , 
Q18553724,Q18553724, , , , , , , , , , , , , , ,C3280587, , , , , 
sclérose latérale amyotrophique avec  démence fronto-temporale 1,Q18553730, , , , , , , , , , , , , , , , , , , , 
sclérose latérale amyotrophique avec  démence fronto-temporale 2,Q18553731, , , , , , , , , , , , , , ,C4014648, , , , , 
dysplasie spondylo-épimétaphysaire type Missouri,Q18553747, , , , , , , , , , , , , ,Q77.7,"C1865832,C2748495", , , , , 
dysplasie acromésomélique de Maroteaux,Q18553753, , , , , , , , , , , , , ,Q77.8,"C1864356,C2930970",C535661, , , , 
dysplasie acromésomélique type Hunter-Thompson,Q18553754, , , , , , , , , , , , , ,Q78.8,C2930970, , , , , 
polycythémie primaire,Q18553930, , , , , , , , , , , , ,289.6,D75.0,C0152264,C536842,C26955, , , 
hyperlipoprotéinémie type 5,Q18554151, , ,"alirocumab,évolocumab","Q15623825,Q4726914", , , , , , , , , ,E78.3,"C0020481,C3489395",D006954,C35645, , , 
syndrome de Kugelberg-Welander,Q18554312, , , , , , , , , , , , ,335.11,G12.1,"C0152109,C0700595",D014897,"C118847,C85076",https://fr.wikipedia.org/wiki/Syndrome_de_Kugelberg-Welander, ,"Amyotrophie spinale de type 3,Amyotrophie spinale de type III,Kugelberg-Welander,Maladie de Kugelberg-Welander,Maladie de Wohlfart-Kugelberg-Welander"
Syndrome Velocardiofacial,Q18554351, , , , , , , , , , , , ,758.32,Q93.81,C0220704,D058165, , , , 
Hypertension pulmonaire primitive,Q18554794, , ,Prostacycline,Q412050, , , , , , , , ,416.0,I27.0,C0152171,D065627,C97119, , , 
atrésies gastro-intestinales multiples,Q18554801,atrésie intestinale,Q4597494, , , , , , , , , , ,751.8,"Q43.8,Q82.8",C0220744,C562441, , , , 
syndrome de blépharophimosis-ptosis-épicanthus inversus,Q18554819, , , , , , , , , , , , , , ,C0220663,C562419, , , , 
anémie hémolytique congénitale non sphérocytaire,Q18555220, , , , , , , , , , , , , ,D55.2,"C0002882,C3150730",D000746, , , , 
déficit isolé en cytochrome C oxydase,Q18556069, , , , , , , , , , , , , ,E88.8,C0268237,D030401,C98910, , , 
syndrome des histiocytes bleus de mer,Q18556319,histiocytes bleus de mer,Q3803575, , , , , , , , , , , ,D76.3,C0036489,D012618,C85062, , , 
adénome hypophysaire à GH,Q18557191, , , , , , , , , , , , , , ,C0346302,D049912,C7461, , , 
nystagmus congénital,Q18558184, , , , , , , , , , , , ,379.51,H55.01,C0700501,D020417, , , , 
dystrophie centrale partielle de la choroïde,Q18558233, , , , , , , , , , , , ,363.53, ,C0339427, , , , ,Sclérose centrale aréolaire de la choroïde
Cataracte-microcornée,Q18589315,"cataracte,microcornée","Q11835146,Q127724", , , , , , , , , , , ,Q13.8,C1861829,C538287, , , , 
syndrome de Barber-Say,Q18616565, , , , , , , , , , , , , ,Q87.0,C1319466,C537908, ,https://fr.wikipedia.org/wiki/Syndrome_de_Barber%E2%80%93Say, , 
maladie de Muller Weiss,Q18629322, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Syndrome_de_M%C3%BCller-Weiss,maladie dégénérative d'un os du pied, 
syndrome de désorganisation embryonnaire,Q18631413, , , , , , , , , , , , , , , , , , , , 
déficit en phosphatase acide,Q18808725, , , , , , , , , , , , ,277.6,E83.3,C0268410,C562645, , , , 
"atrophie cérébelleuse corticale tardive de Pierre Marie, Foix et Alajouanine",Q18816398, , , , ,syndrome de Foix-Alajouanine,Q5464172, , , , , , , , , , , , , ,atrophie cérébelleuse des alcooliques
neuropathie axonale autosomique récessive avec neuromyotonie,Q18932745, , , , , , , , , , , , , ,G60.0,"C0242287,CN074193", , , , , 
déficience intellectuelle non syndromique liée à l'X,Q18965508, , , , , , , , , , , , , , ,C0796229, , , , ,Déficience intellectuelle liée à l'X non spécifique
Q18966081,Q18966081, , , , , , , , , , , , , , ,C1865864,C566576, , , , 
syndrome 3MC,Q18966097,Ptosis,Q622427, , , , , , , , , , , ,Q87.8,C0796279, , , , ,Syndrome cranio-facio-cubito-rénal
Syndrome de Baraitser-Winter,Q18966102,Ptosis,Q622427, , , , , , , , , , , ,Q87.0,C1855722, , , , , 
syndrome branchio-otique,Q18966109, , , , , , , , , , , , , ,Q87.0,C1852718,C565171, , , , 
syndrome cérébro-facio-articulaire,Q18966114, , , , , , , , , , , , , , ,"C1832390,C3809875",C536530, , , ,Syndrome de Van Maldergem
syndrome de Mast,Q18966121, , , , , , , , , , , , , ,G11.4,C1855346,C565409, , , ,"Paraplégie spastique autosomique récessive type 21,SPG21"
dysplasie de Smith McCort,Q18966123, , , , , , , , , , , , , , ,C1846431,C564589, , , , 
maladie des muscles ondulants,Q18966134, , , , , , , , , , , , , ,G71.0,C1853698,C535686, , , ,rippling muscle disease
Q18966144,Q18966144, , , , , , , , , , , , , , ,C1843504, , , , , 
Q18966146,Q18966146, , , , , , , , , , , , , , ,C3553449, , , , , 
Q18966149,Q18966149, , , , , , , , , , , , , , ,C2676466,C567325, , , , 
Q18966150,Q18966150, , , , , , , , , , , , , , ,C2676465,C567324, , , , 
Q18966152,Q18966152, , , , , , , , , , , , , ,Q04.3,C3151140, , , , , 
Q18966153,Q18966153, , , , , , , , , , , , , , ,C4014488, , , , , 
Q18966154,Q18966154, , , , , , , , , , , , , ,Q04.3,C1842687,C548072, , , , 
Q18966155,Q18966155, , , , , , , , , , , , , ,Q04.3,C1856974,C536716, , , , 
hypoplasie pontocérébelleuse type 5,Q18966156, , , , , , , , , , , , , ,Q04.3,C1857762,C537745, , , ,Hypoplasie olivopontocérébelleuse foetale
Q18966158,Q18966158, , , , , , , , , , , , , ,Q04.3,C1969084,C548074, , , , 
Q18966161,Q18966161, , , , , , , , , , , , , ,Q04.3,C3554209, , , , , 
Q18966162,Q18966162, , , , , , , , , , , , , ,Q04.3,C4014354, , , , , 
Q18966164,Q18966164, , , , , , , , , , , , , ,Q04.3,C4014347, , , , , 
maladie adrénocorticale nodulaire pigmentée primaire,Q18987129, , , , , , , , , , , , , ,E24.8,"C1864846,C1864851","C566469,C566472",C131196, , , 
déficit combiné de la phosphorylation oxydative,Q18987134, , , , , , , , , , , , , ,E88.8, , , , , , 
Q19001032,Q19001032, , , , , , , , , , , , , ,D47.9,"C1519711,C3809928", ,C39577, , , 
déficience du complément C4a,Q19121035, , , , , , , , , , , , , ,D84.1,"C1852692,C3280642",C565167, , , , 
déficience du complément C4b,Q19121036, , , , , , , , , , , , , ,D84.1,C3280641, , , , , 
Q19121042,Q19121042, , , , , , , , , , , , , ,D84.1, , , , , , 
Q55785097,Q55785097, , , , , , , , , , , , , , ,C4310729, , , , , 
Q55785229,Q55785229, , , , , , , , , , , , , , ,CN197364, , , , , 
Chémodectome non sécrétant,Q55785251, , , , , , , , , , , , , , , , , , , , 
Q55785320,Q55785320, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55785347,Q55785347, , , , , , , , , , , , , , ,C2931593,C537713, , , , 
Q55785376,Q55785376, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55785385,Q55785385, , , , , , , , , , , , , ,Q30.0, , , , , , 
Q55785386,Q55785386, , , , , , , , , , , , , ,Q30.0, , , , , , 
Q55785387,Q55785387, , , , , , , , , , , , , ,D18.1, , , , , , 
paralysie laryngée congénitale,Q55785389, , , , , , , , , , , , , ,J38.0,C0396058, , , , , 
angiome laryngotrachéal,Q55785390, , , , , , , , , , , , ,228.09,D18.0, , , , , , 
Q55785391,Q55785391, , , , , , , , , , , , , , , , , , , , 
Q55785392,Q55785392, , , , , , , , , , , , , , , , , , , , 
Q55785393,Q55785393, , , , , , , , , , , , , , , , , , , , 
Q55785394,Q55785394, , , , , , , , , , , , , , , , , , , , 
Syndrome de Pierre Robin d'origine tératogène,Q55785395, , , , , , , , , , , , , , , , , , , , 
Q55785397,Q55785397, , , , , , , , , , , , , ,Q87.8,C2931269,C536626, , , , 
fente labio-palatine syndromique,Q55785405, , , , , , , , , , , , , , , , , , , , 
Q55785416,Q55785416, , , , , , , , , , , , , ,G60.8, , , , , , 
Q55785428,Q55785428, , , , , , , , , , , , , ,Q18.0, , , , , , 
Q55785429,Q55785429, , , , , , , , , , , , , ,Q18.0, , , , , , 
Q55785430,Q55785430, , , , , , , , , , , , , ,Q18.0, , , , , , 
Q55785431,Q55785431, , , , , , , , , , , , , ,Q18.8, , , , , , 
kyste dermoïde de la face,Q55785432, , , , , , , , , , , , , ,Q18.8,CL557010, , , , , 
fistule de la commissure labiale,Q55785433, , , , , , , , , , , , , ,Q38.0,C0399605, , , , , 
Q55785435,Q55785435, , , , , , , , , , , , , ,Q38.0, , , , , , 
Q55785436,Q55785436, , , , , , , , , , , , , , , , , , , , 
duplication digestive linguale,Q55785437, , , , , , , , , , , , , ,Q38.3, , , , , , 
tératome épignathe,Q55785438, , , , , , , , , , , , , ,D37.0,C0266725, , , , , 
polyrhinie,Q55785439, , , , , , , , , , , , , ,Q30.8, , , , , , 
narine surnuméraire,Q55785441, , , , , , , , , , , , , ,Q30.8,C4021372, , , , , 
Q55785443,Q55785443, , , , , , , , , , , , , ,D10.6, , , , , , 
Q55785444,Q55785444, , , , , , , , , , , , , , , , , , , , 
Q55785445,Q55785445, , , , , , , , , , , , , ,Q01.1,C0014066, , , , , 
Q55785446,Q55785446, , , , , , , , , , , , , ,Q31.8,C0339880, , , , , 
ankylose glossopalatine,Q55785448, , , , , , , , , , , , , ,Q38.3, , , , , , 
Fistule/kyste du dos du nez,Q55785458, , , , , , , , , , , , , ,Q18.8, , , , , , 
fente faciale latérale,Q55785464, , , , , , , , , , , , , ,Q18.8, , , , , , 
Q55785467,Q55785467, , , , , , , , , , , , , ,Q87.0,C2932679,C548034, , , , 
Q55785468,Q55785468, , , , , , , , , , , , , ,Q87.0,C2932680,C548035, , , , 
malformation de la tête et du cou,Q55785495, , , , , , , , , , , , , , , , , , , , 
Q55785496,Q55785496, , , , , , , , , , , , , ,Q18.0, , , , , , 
dysplasie oto-mandibulaire,Q55785502, , , , , , , , , , , , , , , , , , , , 
Q55785509,Q55785509, , , , , , , , , , , , , , , , , , , , 
Q55785510,Q55785510, , , , , , , , , , , , , , , , , , , , 
Q55785513,Q55785513, , , , , , , , , , , , , , , , , , , , 
malformation de l'oreille externe,Q55785514, , , , , , , , , , , , , , ,C0559902, , , , , 
anomalie du larynx,Q55785516, , , , , , , , , , , , , ,Q31.9,C0265749, , , , , 
anomalie de la trachée,Q55785517, , , , , , , , , , , , , , ,C0265764, , , , , 
Q55785561,Q55785561, , , , , , , , , , , , , ,Q30.8, , , , , , 
Q55785562,Q55785562, , , , , , , , , , , , , ,Q30.8, , , , , , 
malformation des osselets de l'oreille,Q55785563, , , , , , , , , , , , , ,Q16.3,C2675091, , , , , 
Q55785587,Q55785587, , , , , , , , , , , , , , , , , , , , 
malformation de l'oreille moyenne,Q55785588, , , , , , , , , , , , , ,"Q16.3,Q16.4",C0266599, , , , , 
Q55785711,Q55785711, , , , , , , , , , , , , , , , , , , , 
Q55785853,Q55785853, , , , , , , , , , , , , , , , , , , , 
embryofoetopathie à l'aminoptérine/méthotrexate,Q55785873, , , , , , , , , , , , ,759.89,Q86.8,C0432367, ,C98928, , , 
Q55785874,Q55785874, , , , , , , , ,indométacine,Q409231, , , ,Q86.8, , , , , , 
embryopathie au minoxidil,Q55785876, , , , , , , , , , , , ,760.79,Q86.8,C0432373, , , , , 
embryofoetopathie au phénobarbital,Q55785878, , , , , , , , , , , , , ,Q86.8, , , , , , 
embryopathie au toluène,Q55785879, , , , , , , , , , , , , ,Q86.8, ,C538114, , , , 
embryofoetopathie au méthimazole,Q55785880, , , , , , , , ,méthimazole,Q419663, , , ,Q86.8, , , , , , 
Q55785899,Q55785899, , , , , , , , , , , , , ,Q87.8,C2931789,C538272, , , , 
Q55785906,Q55785906, , , , , , , , , , , , , ,Q87.8, , , , , , 
Q55785908,Q55785908, , , , , , , , , , , , , ,Q87.0, , , , , , 
surdité génétique non syndromique pré-linguale,Q55786120, , , , , , , , , , , , , , , , , , , , 
surdité génétique non syndromique post-linguale,Q55786121, , , , , , , , , , , , , , , , , , , , 
hyperthermie tératogène,Q55786180, , , , , , , , ,Hyperthermie,Q21112654, , , ,Q86.8,C0265377, , , , , 
Q55786245,Q55786245, , , , , , , , , , , , , ,Q87.3, , , , , , 
Q55786246,Q55786246, , , , , , , , , , , , , ,Q87.3, , , , , , 
Q55786248,Q55786248, , , , , , , , , , , , , ,Q87.3, , , , , , 
Q55786327,Q55786327, , , , , , , , , , , , , ,Q00.0, , , , , , 
Q55786758,Q55786758, , , , , , , , , , , , , , , , , , , , 
Q55786763,Q55786763, , , , , , , , , , , , , , ,C1883694, ,C66806, , , 
Q55786810,Q55786810, , , , , , , , , , , , , ,D82.8, , , , , , 
Q55786854,Q55786854, , , , , , , , , , , , , , , , , , , , 
syndrome oromandibulaire-réduction des membres,Q55786857, , , , , , , , , , , , , ,Q87.5, , , , , , 
tumeur épithéliale maligne des glandes salivaires,Q55786887, , , , , , , , , , , , , ,"C07,C08.0,C08.1,C08.8", , , , , , 
Q55786909,Q55786909, , , , , , , , , , , , , , , , , , , , 
Q55786918,Q55786918, , , , , , , , , , , , , ,Q32.1, , , , , , 
Q55786960,Q55786960, , , , , , , , , , , , , , , , , , , , 
Q55786980,Q55786980, , , , , , , , , , , , , ,Q87.1, , , , , , 
Q55787033,Q55787033, , , , , , , , , , , , , , , , , , , , 
Embryopathie à parvovirus,Q55787063, , , , , , , , , , , , , ,P35.8,C2931167,C536301, , , , 
Q55787418,Q55787418, , , , , , , , , , , , , , ,C0346305, , , , , 
somatomammotropinome,Q55787419, , , , , , , , , , , , , ,D35.2, , , , , , 
Q55787420,Q55787420, , , , , , , , , , , , , ,D35.2, , , , , , 
Q55787421,Q55787421, , , , , , , , , , , , , ,D35.2, , , , , , 
Q55787510,Q55787510, , , , , , , , , , , , , ,C85.7, , , , , , 
Q55787551,Q55787551, , , , , , , , , , , , , ,Q87.8,C2931654,C537887, , , , 
Q55787552,Q55787552, , , , , , , , , , , , , , ,C2931369, , , , , 
Q55787554,Q55787554, , , , , , , , , , , , , , , , , , , , 
Q55787663,Q55787663, , , , , , , , , , , , , , , , , , , , 
Q19121043,Q19121043, , , , , , , , , , , , , ,D84.1, , , , , , 
Q19121044,Q19121044, , , , , , , , , , , , , ,D84.1,C3151189,C565165, , , , 
Q19297696,Q19297696, , , , , , , , , , , , , ,Q87.0,C0406727,C537133, , , , 
talus bipartite,Q19309810, , , , , , , , , , , , , ,Q66.8, , , , , ,Talus bipartitus
syndrome de Meier-Gorlin,Q19587381, , , , , , , , , , , , ,759.89, ,"C1868684,CN030358",C538012, ,https://fr.wikipedia.org/wiki/Syndrome_de_Meier-Gorlin,maladie génétique,"Syndrome de Meier-Gorlin,Syndrome de microtie-anomalies squelettiques-petite taille"
Déficience intellectuelle non syndromique autosomique dominante,Q19587382, , , , , , , , , , , , , , , , , , , , 
déficience intellectuelle non syndromique autosomique récessive,Q19587384, , , , , , , , , , , , , , ,C1855304,C565406, , , , 
Q19587393,Q19587393, , , , , , , , , , , , , ,G71.3,C3279699,C567528, , , , 
Q19587394,Q19587394, , , , , , , , , , , , , ,E88.8,C3279708, , , , , 
Q19587395,Q19587395, , , , , , , , , , , , , ,E88.8,C3808899, , , , , 
anémie sidéroblastique autosomique dominante,Q19833018, , , , , , , , , , , , , , ,C2674249,C567160, , , , 
microhydranencéphalie,Q21014372, , , , , , , , , , , , , ,Q04.8,C1857977,C537555, , , , 
emphysème lobaire congénital,Q21027078, , , , , , , , , , , , , ,Q33.8,C0265797,C535735,C98895, , , 
Q21097751,Q21097751, , , , , , , , , , , , , ,G11.4,C1970107, , , , , 
Q21097757,Q21097757, , , , , , , , , , , , , ,G11.4,C1969796, ,C177252, , , 
Q21097758,Q21097758, , , , , , , , , , , , , ,G11.4,C1969645,C566956, , , , 
Q21097759,Q21097759, , , , , , , , , , , , , ,G11.4,C3150925, , , , , 
Q21097760,Q21097760, , , , , , , , , , , , , ,G11.4,C3280977, , , , , 
rachitisme hypophosphatémique héréditaire avec hypercalciurie,Q21097763, , , , , , , , , , , , , ,E83.3,"C0342645,C1853271",C562793,C131450, , ,HHRH
rachitisme hypophosphatémique autosomique récessif,Q21097764, , , , , , , , , , , , , , ,C0342643,C562792, , , , 
"ataxie cérébelleuse autosomique dominante, surdité et narcolepsie",Q21097765,"narcolepsie,surdité","Q12133,Q189561", , , , , , , , , , , , ,"C1858804,C3807295", , , , , 
Q21097767,Q21097767, , , , , , , , , , , , , ,G11.2,"C1846367,C2746067","C537198,C542540",C163756, , , 
Q21097769,Q21097769, , , , , , , , , , , , , ,G11.1,C1843891,C537200, , , , 
Q21097771,Q21097771, , , , , , , , , , , , , ,G11.2,C1836395,C537203, , , , 
Q21097773,Q21097773, , , , , , , , , , , , , ,G11.0,C1861732,C537206, , , , 
Q21097777,Q21097777, , , , , , , , , , , , , ,G11.8,"C1539956,C3888031", , , , , 
Q21097778,Q21097778, , , , , , , , , , , , , ,G11.8,C3472711, ,C148316, , , 
Q21097780,Q21097780, , , , , , , , , , , , , ,G11.8,C4014812, , , , , 
Q21097781,Q21097781, , , , , , , , , , , , , ,G11.8,CN219009, , , , , 
ataxie cérébelleuse non progressive avec déficience intellectuelle,Q21097785, , , , , , , , , , , , , ,G11.0,C3553661, , , , , 
Q21097786,Q21097786, , , , , , , , , , , , , ,G11.2,C3150998, , , , , 
ataxie spinocérébelleuse type 1,Q21097855, , , , , , , , , , , , , ,G11.8,C0752120, ,C129982, , , 
