diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
ornithosis,Q164727,"arthralgia,bradycardia,chills,conjunctivitis,constipation,cough,diarrhea,episcleral layer,fever,headache,hepatomegaly,hypotension,insomnia,malaise,meningism signs,meningitis,mood swing,myalgia,nausea,polyneuropathy,sore throat,splenomegaly,vomiting","Q1129121,Q12122651,Q127076,Q1292082,Q1362864,Q1502312,Q167844,Q178436,Q186889,Q1869874,Q217111,Q2260058,Q2673323,Q275419,Q35805,Q38933,Q40878,Q474959,Q48143,Q5383279,Q683498,Q7933601,Q86","azithromycin,doxycycline,moxifloxacin","Q165399,Q422442,Q424940", , , , ,Chlamydophila psittaci,Q134275,"ELISA,biopsy,chest radiograph,complete blood count,computed tomography,immunofluorescence microscopy,physical examination,polymerase chain reaction,urinalysis","Q1283318,Q176996,Q179991,Q32566,Q332126,Q592324,Q835153,Q842424,Q886518","073,073.9",A70,C0029291,D009956,C34873,https://en.wikipedia.org/wiki/Psittacosis,disease,"parrot fever,psittacosis"
Psychophysiologic disorders,Q76415923, , , , , , , , , , , , , , , , , , ,scientific article published on 01 July 1962, 
"pterygium colli, isolated",Q55781424, , , , , , , , , , , , , , ,C1867442,C566741, , ,human disease,"PTERYGIUM COLLI, ISOLATED"
pulmonary agenesis,Q16526734, , , , , , , , , , , , , , ,C0265780, ,C99028,https://en.wikipedia.org/wiki/Pulmonary_agenesis,medical condition,"Congenital Absence of Lung,Pulmonary agenesis"
High altitude pulmonary edema,Q1643625, , , , , , , , , , , , ,"416.8,993.2", ,"C0340100,C0340552",C535833, ,https://en.wikipedia.org/wiki/High-altitude_pulmonary_edema,human disease,"High Altitude Pulmonary Hypertension,PULMONARY EDEMA OF MOUNTAINEERS, SUSCEPTIBILITY TO,pulmonary edema of mountaineers, susceptibility to"
Pyaemia,Q10355575, , , , , , , , , , , , , , , , , , , , 
Pyridoxine-dependent epilepsy,Q7263591, , , , , , , , , , , , , ,G40.8,"C1291560,C1849508",C536254, ,https://en.wikipedia.org/wiki/Pyridoxine-dependent_epilepsy,extremely rare disorder,"Aasa Dehydrogenase Deficiency,Antiquitin deficiency,EPD,EPILEPSY, PYRIDOXINE-DEPENDENT,EPILEPSY, PYRIDOXINE-DEPENDENT, EPD,Pyridoxine Dependency With Seizures,Pyridoxine dependency,Pyridoxine-Dependent Epilepsy,Vitamin B6-dependent seizures,pyridoxine-dependent epilepsy"
Pyrosis,Q7263711, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Pyrosis,genus of insects, 
quadrantanopia,Q2121869, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Quadrantanopia,medical condition,"quadrant hemianopsia,quadrantanopsia"
Quadriceps tendon rupture,Q769457, , , , , , , , , , , , , , ,C0263968, , ,https://en.wikipedia.org/wiki/Quadriceps_tendon_rupture,tear of the tendon that runs from the quadriceps muscle to the top of the knee cap, 
tetraparesis,Q3546873, , , , , , , , , , , , , , ,C0270790, , , , ,quadriparesis
Quinism,Q85795345, , , , ,cinchonism,Q936656, , , , , , , , , , , ,https://en.wikipedia.org/wiki/Quinism, , 
folliculitis decalvans,Q1435530, , , , , , , , , , , , ,704.09,L66.2, , , ,https://en.wikipedia.org/wiki/Folliculitis_decalvans,medical condition,"Folliculitis decalvans,Quinquaud's decalvans folliculitis,Quinquaud's disease,Quinquaud’s disease,alopecia decalvans"
peritonsillar abscess,Q1586014, , , , , , , , , , , , ,475,J36,C0031157,D000039,C128322,https://en.wikipedia.org/wiki/Peritonsillar_abscess,pus due to an infection behind the tonsil,"Peritonsillar abscess,Quinsy,obsolete peritonsillar abscess,quinsy"
[Reaction of the islet apparatus of the pancreas in radiation syndromes.],Q79086903, , , , , , , , , , , , , , , , , , ,scientific article published on 01 January 1961, 
Radiation induced lumbosacral plexopathy in gynecologic tumors: clinical findings and dosimetric analysis,Q70769096, , , , , , , , , , , , , , , , , , ,scientific article published on 01 June 1993, 
radiophobia,Q1781491, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Radiophobia,obsessive fear of ionizing radiation, 
Prenatal diagnosis of Rambam-Hasharon syndrome.,Q52009134, , , , , , , , , , , , , , , , , , ,scientific article published in March 1996, 
Rapunzel syndrome,Q1362494, , , , , , , , ,trichophagia,Q1578799, , , , , , , ,https://en.wikipedia.org/wiki/Rapunzel_syndrome,intestinal condition in humans resulting from ingesting hair, 
Reactive attachment disorder of infancy or early childhood,Q34719456, , , , , , , , , , , , , , , , , , ,scientific article, 
reactive hypoglycemia,Q1408148, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Reactive_hypoglycemia,medical condition,postprandial hypoglycemia
Peroxisomal functions in classical Refsum's disease: comparison with the infantile form of Refsum's disease,Q69029109, , , , , , , , , , , , , , , , , , ,scientific article published on 01 April 1988, 
reperfusion injury,Q1413991, , , , , , , , , , , , , , , ,D015427, ,https://en.wikipedia.org/wiki/Reperfusion_injury,"tissue damage caused when blood supply returns to the tissue after a period of ischemia or lack of oxygen (anoxia, hypoxia)", 
repetitive strain injury,Q877796, , , , , , , , , , , , , , ,C0035127,D012090, ,https://en.wikipedia.org/wiki/Repetitive_strain_injury,"injury to the musculoskeletal and nervous systems that may be caused by repetitive tasks, forceful exertions, vibrations, mechanical compression, or sustained or awkward positions","RSI,cumulative trauma disorders,occupational or sports overuse syndromes,overuse injury,repetitive motion injuries or disorders,repetitive stress injuries"
respiratory acidosis,Q2145935, , , , , , , , ,respiratory failure,Q767485, , , , ,C0001127,D000142,C50728,https://en.wikipedia.org/wiki/Respiratory_acidosis,medical condition, 
retinal disease,Q550455, , ,ranibizumab,Q414270, , , , , , , , ,"362.89,362.9",H35.9,"C0035300,C0035309",D012164,"C26875,C62601",https://en.wikipedia.org/wiki/Retinopathy,eye disease that is located in the retina,"obsolete retinal defect,retina disorder,retina eye disease,retinal defect,retinal diseases,retinal disorder"
Rhabditida infectious disease,Q4386685, , , , , , , , ,infection,Q166231, , , , , ,D017196, , ,Human disease,"Infection, Rhabditida,Infections, Rhabditida,Rhabditida Infection,obsolete Rhabditida infectious disease"
rheumatism,Q684924, , , , , , , , , , , , , , , ,D012216,C26877,https://en.wikipedia.org/wiki/Rheumatism,Human disease,"rheumatic disease,rheumatic diseases,rheumatic disorder"
Rheumatoid vasculitis,Q7320490, , , , , , , , , , , , , , , ,D056653, ,https://en.wikipedia.org/wiki/Rheumatoid_vasculitis,medical condition, 
Demolition Site: Rhinotillexomania,Q85953699, , , , , , , , , , , , , , , , , , ,scientific article published on 21 August 2015, 
Pili annulati,Q7193987, , , , , , , , , , , , , ,Q84.1,C0263489,C537187, ,https://en.wikipedia.org/wiki/Pili_annulati,medical condition,"Pili annulati,RINGED HAIR,Ringed hair disease"
Rombo syndrome,Q7362935, , , , , , , , , , , , , ,L98.8,C1867147,C535870, ,https://en.wikipedia.org/wiki/Rombo_syndrome,"Rombo syndrome is characterized by vermiculate atrophoderma, milia, hypotrichosis, trichoepitheliomas, peripheral vasodilation with cyanosis and basal cell carcinomas","ROMBO SYNDROME,Vermiculate atrophoderma, milia, hypotrichosis, trichoepitheliomas, basal cell carcinomas and peripheral vasodilation with cyanosis"
Rudiger syndrome,Q7376987, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Rudiger_syndrome,medical condition, 
Ruzicka Goerz Anton syndrome,Q7383669, , , , , , , , , , , , , , ,C2931438,C537192, ,https://en.wikipedia.org/wiki/Ruzicka_Goerz_Anton_syndrome,medical condition,Ichthyosis deafness mental retardation skeletal anomalies
Saccharopinuria,Q7396610, , , , , , , , , , , , ,270.7,E72.3,"C0268556,C2936921",C537218, ,https://en.wikipedia.org/wiki/Saccharopinuria,Saccharopinuria is a disorder of lysine metabolism associated with hyperlysinaemia and lysinuria,"Alpha-Aminoadipic Semialdehyde Synthase Deficiency,Hyperlysinemia type II,Hyperlysinemia, Type 2,SACCHAROPINURIA,Saccharopine Dehydrogenase Deficiency"
sialolithiasis,Q1627831, , , , , , , , , , , , ,527.5,K11.5,C0036091,D020792,C34994,https://en.wikipedia.org/wiki/Sialolithiasis,Medical condition,"Salivary gland Stone,Salivary stone,Sialolith,Sialolithiasis (disorder),Sialolithiasis NOS (disorder),Stone of salivary gland or duct"
Satoyoshi syndrome,Q7426433, , , , , , , , , , , , , , ,C1833454,C536616, ,https://en.wikipedia.org/wiki/Satoyoshi_syndrome,medical condition,"Komuragaeri Disease,Muscle Spasms, Intermittent, With Alopecia, Diarrhea, and Skeletal Abnormalities,Muscle spasms, intermittent with alopecia, diarrhea and skeletal abnormalities,SATOYOSHI SYNDROME"
sciatica,Q565276, , , , , , , , , , , , ,724.3, ,C0036396,D012585, ,https://en.wikipedia.org/wiki/Sciatica,medical condition with pain down the leg from the lower back,"Bilateral Sciatica,Bilateral Sciaticas,Neuralgia, Sciatic,Neuralgias, Sciatic,Sciatic Neuralgias,Sciatica, Bilateral,sciatic neuralgia"
seafood poisoning,Q3147703, , , , , , , , , , , , , , ,C2959798,D005400, , , ,ichthyotoxism
Setleis syndrome,Q7456737, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Setleis_syndrome,medical condition,focal facial dermal dysplasia type III
severe acute respiratory syndrome,Q103177,"atypical pneumonia,cough,cyanosis,diarrhea,dyspnea,fever,headache,hypoxia,myalgia,occupational burnout","Q105688,Q188008,Q192120,Q2633267,Q327988,Q35805,Q38933,Q40878,Q474959,Q86", , ,"SARS-CoV-2,South African Revenue Service","Q7565786,Q82069695", , ,SARS-CoV-1,Q85438966,"computed tomography,polymerase chain reaction","Q176996,Q32566",079.82,J12.81,C1175175,D045169,C85064,https://en.wikipedia.org/wiki/SARS,viral respiratory disease,"SARS,SARS-CoV infection,Severe acute respiratory syndrome"
Shapiro syndrome,Q7489283, , , , , , , , , , , , , ,G90.8,"C2931542,C3177318","C537594,C559045", ,https://en.wikipedia.org/wiki/Shapiro_syndrome,Spontaneous periodic hypothermia (SPH) is a neurological disorder characterized by spontaneous periodic hypothermia and hyperhidrosis in the absence of hypothalamic lesions,"Episodic spontaneous hypothermia,Recurrent spontaneous hypothermia with hypoplasia of the corpus callosum,Shapiro syndrome,Spontaneous periodic hypothermia,spontaneous periodic hypothermia"
Shaver's disease,Q71425503, , , , , , , , , , , , , , , , , , ,scientific article published on 01 March 1970, 
paralytic shellfish poisoning,Q2283583, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Paralytic_shellfish_poisoning,syndrome of shellfish poisoning,"PSP,Paralytic shellfish poisoning"
Neurotoxic shellfish poisoning,Q24644018, , , , , , , , , , , , , , , , , , ,scientific article, 
paranasal sinus cancer,Q18553357, , , , , , , , , , , , , , ,"C0280334,C0854995,C1335336,C1335337,C1335340", ,"C6014,C6017,C6018,C6019,C8193", ,respiratory system cancer that is located in the paranasal sinuses,"Accessory Sinus Adenoid Cystic Carcinoma,Accessory Sinus Cancer,Accessory Sinus Carcinoma,Adenoid Cystic Carcinoma of the Accessory Sinus,Adenoid Cystic Carcinoma of the Paranasal Sinus,Carcinoma of Accessory Sinus,Carcinoma of Paranasal Sinus,Carcinoma of the Accessory Sinus,Carcinoma of the Paranasal Sinus,Epidermoid carcinoma of the paranasal sinus,Mucoepidermoid carcinoma of Accessory sinus,Paranasal Sinus Cancer,Paranasal Sinus Carcinoma,adenoid cystic carcinoma of Accessory sinus,adenoid cystic carcinoma of paranasal sinus,cancer of paranasal sinus,malignant neoplasm of paranasal sinus,malignant paranasal sinus neoplasm,paranasal sinus adenocarcinoma,paranasal sinus adenoid cystic carcinoma,paranasal sinus mucoepidermoid carcinoma,paranasal sinus squamous cell carcinoma,squamous cell carcinoma of paranasal sinus"
Sinus histiocytosis,Q66935594, , , , , , , , , , , , , , , , , , ,scientific article published on 01 May 1975, 
small intestinal bacterial overgrowth,Q29982076, , , , , , , , , , , , , , , , , , ,dog disease,SIBO
spinal cord neoplasm,Q7577474, , , , , , , , , , , , , , ,C0037930,D013120,C3381,https://en.wikipedia.org/wiki/Spinal_tumor,neoplasm located in the spinal cord,"Neoplasm of Spinal Cord,Neoplasm of the Spinal Cord,Spinal Cord Tumor,Tumor of Spinal Cord,spinal cord neoplasm (disease),spinal cord neoplasms,spinal tumor"
Spinal shock,Q2298453, , , , , , , , , , , , , , ,"C0597503,CL495135", , ,https://en.wikipedia.org/wiki/Spinal_shock,"Spinal shock was defined as a loss of sensation accompanied by motor paralysis with initial loss but gradual recovery of reflexes, following a spinal cord injury", 
spirochetal diseases,Q3493588, , , , , , , , ,"Spirochaetales,infection","Q166231,Q221315", , , , ,C0037974,D013145, , ,Human disease,"Spirochetes infectious disease,Spirochetosis,obsolete primary Spirochaetales infectious disease,primary Spirochaetales infectious disease"
splenic tumor,Q7578547, , , , , , , , , , , , , , ,C0037999,D013160,C3383,https://en.wikipedia.org/wiki/Splenic_tumor,benign or malignant neoplasm that affects the spleen,"spleen neoplasm,spleen neoplasms,spleen tumor,splenic neoplasm,splenic neoplasms,tumor of spleen"
Sprengel's deformity,Q1850576, , , , , , , , , , , , , ,Q74.0,C0152438,C535802, ,https://en.wikipedia.org/wiki/Sprengel%27s_deformity,human disease,"High scapula,Sprengel deformity"
Macular infarction secondary to Staphylococcus epidermidis infection,Q85949352, , , , , , , , , , , , , , , , , , ,scientific article published on 01 January 2012, 
Sternal cleft,Q3952108, , , , , , , , , , , , ,756.3,Q76.7,"C0265696,C2931507",C537489, ,https://en.wikipedia.org/wiki/Sternal_cleft,medical condition,"Cleft sternum,Congenital sternal cleft,Sternum bifidum"
group B streptococcal pneumonia,Q18966998, , , , , , , , , , , , , , ,C0348801, , , ,Human disease,"Group B,Group B streptococcal pneumonia (disorder),Pneumonia due to Beta-haemolytic streptococcus,Pneumonia due to Streptococcus Group B"
STRYCHNINE POISONING,Q94256957, , , , , , , , , , , , , , , , , , , , 
Stuccokeratosis,Q40870759, , , , , , , , , , , , , , , , , , ,"scientific article published on January 1, 1977", 
Two serious and challenging medical complications associated with volatile substance misuse: sudden sniffing death and fetal solvent syndrome.,Q37879130, , , , , , , , , , , , , , , , , , ,scientific article published on January 2011, 
Susac syndrome,Q58866604, , , , , , , , , , , , , , , , , , ,scientific article published on 01 October 2014, 
swine influenza,Q36855,"diarrhea,lethargy,nausea,vomiting","Q127076,Q15637420,Q186889,Q40878","oseltamivir,zanamivir","Q146075,Q211509", , , , , , , , , , ,C2076600,D007251,C80444,https://en.wikipedia.org/wiki/Swine_influenza,infection caused by any one of several types of swine influenza viruses,"H1N1 Flu,H1N1 Influenza,H1N1 Virus Infection,Influenza A (H1N1),Influenza A (H1N1) Virus Infection,hog flu,pig flu,pig influenza,swine flu"
Sydenham's chorea,Q522163,choreatic disease,Q1076421, , , , , , ,infection,Q166231, , ,392,"I02.0,I02.9",C0152113, , ,https://en.wikipedia.org/wiki/Sydenham%27s_chorea,"disorder characterized by rapid, uncoordinated jerking movements primarily affecting the face, hands and feet","Rheumatic chorea,St Vitus' dance,Sydenham's chorea,chorea minor,rheumatic chorea"
syncope,Q180007, , , , , , , , , , , , , , ,C0039070,D013575,C35053,https://en.wikipedia.org/wiki/Syncope_(medicine),transient loss of consciousness and postural tone,"blacking out,blackout,faint,fainting,passing out"
Synechia,Q1811947, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Synechia_(eye),eye condition where the iris adheres to either the cornea or lens,"Synechia (iris),Synechiae NOS,Unspecified adhesions of iris (disorder),adhesions of iris,adhesions of iris (disorder),adhesions of iris, unspecified,obsolete adhesions of iris"
synesthesia,Q13258, , , , ,"cenesthesia,cenesthopathy","Q247808,Q3919140", , , , , , , , ,C0233778,C562460, ,https://en.wikipedia.org/wiki/Synesthesia,neurological condition,"synaesthesia,synsth,synæsthesia"
Synovial osteochondromatosis,Q17152478, , , , , , , , , , , , , , ,C0029427, , ,https://en.wikipedia.org/wiki/Synovial_osteochondromatosis,medical condition, 
obsolete syringomyelia and syringobulbia,Q3962039, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Syringobulbia,human disease,"Syringomyelia and syringobulbia (disorder),syringomyelia and syringobulbia"
tardive dyskinesia,Q1546328, , ,"tetrabenazine,valbenazine","Q27089118,Q413050",dyskinetic cerebral palsy,Q4813631, , , , , , , , ,C0686347,D000071057, ,https://en.wikipedia.org/wiki/Tardive_dyskinesia,human neurological disorder,"linguofacial dyskinesia,tardive dystonia,tardive oral dyskinesia"
taste disorder,Q18975305, , , , , , , , , , , , , , ,C4025879,D013651, , ,human disease,"disorder of taste,obsolete taste disorder,taste disorder"
Taurodontism,Q3496241, , , , , , , , , , , , , ,K00.2,"C0266039,C4280616",C536946, ,https://en.wikipedia.org/wiki/Taurodontism,Molar condition in which the root is relatively short,TAURODONTISM
distal tetrasomy 15q,Q55784391, , , , , , , , , , , , , ,Q99.8,C3553858, , , ,human disease,"Distal tetrasomy type 15q,Levy-Shanske Syndrome,Tetrasomy 15(q25-qter),Tetrasomy 15q26,Tetrasomy type 15Q26"
[Thalamic syndrome.],Q75725394, , , , , , , , , , , , , , , , , , ,scientific article published on 01 December 1950, 
[Thyroglossal tract cyst. Clinical and histopathological observations],Q71077938, , , , , , , , , , , , , , , , , , ,scientific article published on 01 July 1971, 
Thyroid agenesis associated with phalangeal anomaly,Q73481256, , , , , , , , , , , , , , , , , , ,scientific article published on 01 January 2000, 
tinnitus,Q192309, , , , , , , , , , , , , , ,C0040264,D014012,C50772,https://en.wikipedia.org/wiki/Tinnitus,"perception of sound within the human ear (""ringing of the ears"") when no external sound is present", 
Togaviridae infectious disease,Q19000422, , , , , , , , ,infection,Q166231, , , , , ,D014036,C85192, ,human disease,"Togaviridae infection,Togaviridae infections,obsolete Togaviridae infectious disease"
torsades de pointes,Q1625433, , , , , , , , , , , , , , ,C0040479,D016171,C50779,https://en.wikipedia.org/wiki/Torsades_de_pointes,type of abnormal heart rhythm that can lead to sudden cardiac death,"TdP,Torsades de Pointes"
Torulopsis,Q10700529, , , , , , , , , , , , , , , , , , ,genus of fungi, 
Tracheobronchomalacia,Q7831316, , , , , , , , , , , , , , ,C0340231,D055089, ,https://en.wikipedia.org/wiki/Tracheobronchomalacia,congenital disorder of respiratory system, 
tracheobronchomegaly,Q7831318, , , , , , , , , , , , ,748.3,J98.0,"C0040587,C2713583",D014137,C85196,https://en.wikipedia.org/wiki/Tracheobronchomegaly,congenital disorder of respiratory system,"Congenital tracheobronchomegaly,Idiopathic tracheobronchomegaly,Mounier-Kuhn syndrome,Mounier-Kühn syndrome,TRACHEOBRONCHOMEGALY"
Transient erythroblastopenia of childhood,Q7834273, , , , , , , , , , , , ,284.81,D60.1,C0238478,C536980,C131683,https://en.wikipedia.org/wiki/Transient_erythroblastopenia_of_childhood,medical condition,"Erythroblastopenia, Transient,Familial transient erythroblastopenia of childhood,TEC,TRANSIENT ERYTHROBLASTOPENIA OF CHILDHOOD,TRANSIENT ERYTHROBLASTOPENIA OF CHILDHOOD, TEC,Transient acquired pure red cell aplasia"
Feline viruses. XIV. Transplacental infections in spontaneous panleukopenia of cats.,Q43703023, , , , , , , , , , , , , , , , , , ,scientific article published in July 1971, 
treponematosis,Q1243869, , , , , , , , ,infection,Q166231, , , , , ,D014211,C85197,https://en.wikipedia.org/wiki/Treponematosis,Human disease,"Treponema infection,Treponema infectious disease,Treponemal disease,Treponemal infection,Treponemal infectious disease,obsolete Treponema infectious disease,treponemal disease,treponemal infection,treponemal infections,treponemal infectious disease"
Trichostasis spinulosa,Q7841016, , , , , , , , , , , , , , ,C0263487,C536558, ,https://en.wikipedia.org/wiki/Trichostasis_spinulosa,medical condition, 
Tricyclic antidepressant overdose,Q66896718, , , , , , , , , , , , , , , , , , ,scientific article published on 01 October 1979, 
trigger finger disorder,Q2093127, , , , , , , , , , , , , , ,C0410060,D052582, ,https://en.wikipedia.org/wiki/Trigger_finger,disorder of the finger,"Bilateral trigger thumb (type),Congenital trigger thumb (type),Recurrent trigger thumb (type),TRIGGER THUMB,trigger finger"
triploidy,Q504558, , , , , , , , , , , , , , , , , , ,having three sets of chromosomes, 
ptosis-vocal cord paralysis syndrome,Q55781609, , , , , , , , , , , , , , ,C1860403,C536923, ,https://en.wikipedia.org/wiki/Tucker_syndrome,human disease,"Tucker syndrome,VOCAL CORD PARALYSIS AND PTOSIS"
Tufted angioma,Q2849604, , , , , , , , , , , , ,215.9,D18.0,C0346073,C536924,C4487,https://en.wikipedia.org/wiki/Tufted_angioma,"Tufted angioma is a very rare, benign, cutaneous, slow-growing, vascular tumor mostly developing in infancy or early childhood","ANGIOMA, TUFTED,Angioblastoma of Nakagawa,Nakagawa angioblastoma,Tufted Angioma of Skin,Tufted Angioma of the Skin,Tufted Hemangioma,Tufted Hemangioma of Skin,Tufted Hemangioma of the Skin,Tufted Skin Angioma,Tufted angioma"
uniparental disomy,Q1207929, , , , , , , , , , , , , , , ,D024182, ,https://en.wikipedia.org/wiki/Uniparental_disomy,Uniparental disomy, 
urinary calculi,Q3650513, , , , , , , , , , , , , , , ,D014545, , ,low-density crystals or stones in any part of the urinary tract,Urinary Calculus
uveal disease,Q18555950, , , , , , , , , , , , , , ,C0042161,D014603,C26908, ,Human disease,"Uveal Disease,disease of uvea,disorder of uvea,disorder of uveal tract,disorder of uveal tract (disorder),uvea disease,uvea disorder,uveal disorder,uveal tract disease"
vaginismus,Q1128431, , , , ,vaginitis,Q676191, , , , , , , ,N94.2,C2004487,D052065,C78703,https://en.wikipedia.org/wiki/Vaginismus,condition in which involuntary muscle spasm interferes with penetration of the vagina,"genito-pelvic pain disorder,vaginism"
Hypervalinemia,Q5958808, , , , , , , , , , , , , , ,C0268573,C536524, ,https://en.wikipedia.org/wiki/Hypervalinemia,medical condition,"Valine Transaminase Deficiency,valinemia"
Vancomycin-resistant Enterococcus,Q2610066, , , , , , , , ,infection,Q166231, , , , ,C1320184,D065507, ,https://en.wikipedia.org/wiki/Vancomycin-resistant_Enterococcus,antibiotic-resistant microorganism,VRE
varicella zoster infection,Q55779917, , ,aciclovir,Q147101, , , , ,infection,Q166231, , ,052.7, ,C0586989,D000073618,C96407, ,highly contagious viral infection caused by the varicella zoster virus,"Varicella Zoster Infection,Varicella-Zoster Virus Infection"
vasovagal response,Q2667159, , , , ,Vagovagal reflex,Q7908541, , , , , , , , , ,D019462, ,https://en.wikipedia.org/wiki/Reflex_syncope,a brief loss of consciousness due to a neurologically induced drop in blood pressure.,vasovagal syncope
Velopharyngeal incompetence,Q69740869, , , , , , , , , , , , , , , , , , ,scientific article published on 01 February 1974, 
Vestibulocochlear dysfunction progressive familial,Q7923466, , , , , , , , , , , , , , ,"C1860432,C2931176",C536346, ,https://en.wikipedia.org/wiki/Vestibulocochlear_dysfunction_progressive_familial,human disease,"Familial progressive vestibulocochlear dysfunction,VESTIBULOCOCHLEAR DYSFUNCTION, PROGRESSIVE"
RNA virus infectious disease,Q18967413, , , , , , , , ,infection,Q166231, , , , , ,D012327,C34395, ,Human disease,"Hemorrhagic Fever,Mite-Born Hemorrhagic Fever,Mite-borne hemorrhagic fever (disorder),Mosquito-borne haemorrhagic fever,Mosquito-borne hemorrhagic fever,Mosquito-borne hemorrhagic fever (disorder),RNA Virus Infections,Rodent-borne hemorrhagic fever (disorder),Unspecified viral haemorrhagic fever,Unspecified viral hemorrhagic fever (disorder),Viral Hemorrhagic Fever,Viral hemorrhagic fever (disorder),arbovirus hemorrhagic fever,hemorrhagic fever,mite-borne hemorrhagic fever,mosquito-borne hemorrhagic fever,obsolete RNA virus infectious disease,rodent-borne hemorrhagic fever,tick-borne hemorrhagic fever,viral hemorrhagic fever"
pyridoxine deficiency,Q7263598, , , , , , , , , , , , , , ,"C0936215,C1527330",D026681,C85221,https://en.wikipedia.org/wiki/Vitamin_B6_deficiency,paediatric disease due to a lack of pyridoxine,vitamin B6 deficiency
vitamin E deficiency,Q7936965, , , , , , , , , , , , , , ,C0042875,D014811, ,https://en.wikipedia.org/wiki/Vitamin_E_deficiency,Human disease,obsolete vitamin E deficiency
vulvodynia,Q1571008, , , , , , , , , , , , ,625.70, ,CL495312,D056650, ,https://en.wikipedia.org/wiki/Vulvodynia,Vulvodynia is a chronic pain syndrome that affects the vulvar area and occurs without an identifiable cause. Symptoms typically include a feeling of burning or irritation. For the diagnosis to be made symptoms must last at least 3 months.,"chronic vulvar pain,vulvar pain,vulvovaginal pain"
Waldmann disease,Q7961531, , , , , , , , , , , , ,457.1,I89.0,"C0024215,C0267372,C2931241",C536567, ,https://en.wikipedia.org/wiki/Waldmann_disease,medical condition,"Familial Waldmann's disease (type),LYMPHANGIECTASIA, INTESTINAL,Primary intestinal lymphangiectasis,Waldmann disease,Waldmann's disease"
Wallerian degeneration,Q1753825, , , , , , , , , , , , , , , ,D014855, ,https://en.wikipedia.org/wiki/Wallerian_degeneration,process, 
Wandering spleen,Q7967227, , , , , , , , , , , , , , , ,D050805, ,https://en.wikipedia.org/wiki/Wandering_spleen,medical condition, 
Warfarin necrosis,Q1143638, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Warfarin_necrosis,medical condition, 
Muckle-Wells syndrome,Q1538218, , , , , , , , , , , , ,708.8,E85.0,C0268390,D056587,C119054,https://en.wikipedia.org/wiki/Muckle%E2%80%93Wells_syndrome,Human disease,"Cryopyrin-Associated Periodic Syndrome 2,MUCKLE-WELLS SYNDROME,MUCKLE-WELLS SYNDROME, MWS,MWS,Neutrophilic urticaria,Uda Syndrome,Urticaria-Deafness-Amyloidosis Syndrome"
pertussis,Q134859,"apnea,cough,fatigue,fever,runny nose,vomiting","Q1115038,Q127076,Q35805,Q38933,Q754424,Q9690","demeclocycline,erythromycin,guaifenesin","Q213511,Q2736402,Q420682", , , , ,Bordetella pertussis,Q137103, , , , ,C0006015,D014917, ,https://en.wikipedia.org/wiki/Whooping_cough,human disease caused by the bacteria Bordetella pertussis,"Bordetella pertussis коклюш,Bordetella инфекция,WC - коклюш,obsolete Bordetella pertussis whooping cough,whooping cough,Коклюш, коклюш,Туалет,захлебывающийся кашель"
Wieacker syndrome,Q48989140, , , , , , , , , , , , , ,G71.8,C0796200,C536703, ,https://en.wikipedia.org/wiki/Wieacker_syndrome,medical condition,"Apraxia, Oculomotor, With Congenital Contractures and Muscle Atrophy,Contractures of Feet, Muscle Atrophy, and Oculomotor Apraxia,Foot contractures-muscle atrophy-oculomotor apraxia syndrome,WIEACKER-WOLFF SYNDROME,WIEACKER-WOLFF SYNDROME, WRWF,WRWF,Wieacker Syndrome,intellectual disability-developmental delay-contractures syndrome"
Woolly hair autosomal recessive,Q55637897, , , , , , , , , , , , , , ,C3502073,C564735, ,https://en.wikipedia.org/wiki/Woolly_hair_autosomal_recessive,medical condition, 
woolly hair,Q55998502, , , , , , , , , , , , , ,Q84.1,"C0343073,C0345427,C1860238,C4072835,C4072836,C4073292",C536745, ,https://en.wikipedia.org/wiki/Woolly_hair,Woolly hair is a rare congenital abnormality of the structure of the scalp hair marked by extreme kinkiness of the hair,"ADWH,Familial woolly hair syndrome,Familial wooly hair syndrome,Hereditary woolly hair syndrome,Hereditary wooly hair syndrome,WOOLLY HAIR, AUTOSOMAL DOMINANT,WOOLLY HAIR, AUTOSOMAL DOMINANT, ADWH,Woolly hair,Wooly hair,familial woolly hair syndrome"
